raMean,decMean,rMeanPSFMag
252.03652993,16.98678118,15.76159954071045
252.03968339,16.99013678,-999.0
252.03985454,16.98608809,21.924699783325195
252.04127421,16.98592396,21.738399505615234
252.0429975,16.9877949,-999.0
252.04386135,16.98888878,-999.0
252.04130115,16.98927438,-999.0
252.04214904,16.98908056,-999.0
252.03925667,17.00384828,-999.0
252.03420262,16.99901958,-999.0
252.03425719,16.99865952,-999.0
252.03600671,16.99728604,-999.0
252.03676651,16.99704593,-999.0
252.03749189,16.99802939,-999.0
252.03728703,17.00159945,-999.0
252.03520461,17.00016491,-999.0
252.03616126,16.99928409,-999.0
252.03616117,16.99809237,-999.0
252.04392177,16.99880737,-999.0
252.04157751,16.99647828,-999.0
252.04309897,16.99772205,-999.0
252.04355946,16.9975649,22.044099807739258
252.04318563,17.00129914,-999.0
252.04164875,16.99986988,-999.0
252.04096908,16.99755351,22.037900924682617
252.03963268,16.99740803,-999.0
252.04104677,16.99873806,-999.0
252.04150178,16.99748642,-999.0
252.04336799,16.99864048,-999.0
252.04302633,16.99893673,21.686599731445312
252.0383909,16.99689769,-999.0
252.04056609,16.99933789,-999.0
252.04029113,16.99892206,-999.0
252.03793158,16.99831861,-999.0
252.03865338,16.99621048,-999.0
252.03851381,16.99391739,21.944000244140625
252.03899288,16.99112865,-999.0
252.03995154,16.99480404,-999.0
252.03269534,16.99504015,18.697900772094727
252.03736422,16.99623007,-999.0
252.03288021,16.99452083,18.433900833129883
252.03380908,16.98512068,-999.0
252.06753006,16.9430912,-999.0
252.06548637,16.94366668,-999.0
252.06666575,16.94256672,20.540599822998047
252.06813077,16.9456748,-999.0
252.06764065,16.94461195,18.95509910583496
252.06645633,16.94414429,19.950899124145508
252.06737198,16.93602372,21.59000015258789
252.06888018,16.94036926,-999.0
252.0681847,16.94037459,-999.0
252.06718059,16.94072134,-999.0
252.06680347,16.93950306,-999.0
252.06678107,16.94001551,-999.0
252.06767358,16.937945,-999.0
252.07437699,16.94593528,21.128700256347656
252.07209226,16.94660425,-999.0
252.07208243,16.94456946,-999.0
252.07211415,16.94483496,-999.0
252.07253273,16.94351639,-999.0
252.07366648,16.94426378,20.81369972229004
252.07129688,16.94457543,21.67329978942871
252.06654299,16.94189318,20.39859962463379
252.06855461,16.94147306,-999.0
252.06789076,16.94238863,-999.0
252.06716873,16.94219272,-999.0
252.06776858,16.9419584,-999.0
252.06897481,16.94203018,21.295900344848633
252.06922981,16.94211366,21.452299118041992
252.06939867,16.941721,-999.0
252.07010331,16.94278406,-999.0
252.06960599,16.94334009,-999.0
252.07026817,16.98066044,20.899900436401367
252.07199208,16.98033831,-999.0
252.07114293,16.98085835,20.811599731445312
252.0665944,16.97713169,-999.0
252.06757978,16.97716267,-999.0
252.0684281,16.97769577,-999.0
252.06829082,16.97808139,-999.0
252.07053396,16.97754971,21.470600128173828
252.06991859,16.97729038,-999.0
252.07018946,16.97811378,21.677900314331055
252.07010634,16.97997198,-999.0
252.07003157,16.97941382,-999.0
252.07068047,16.97949796,-999.0
252.06170833,16.97170592,-999.0
252.06331404,16.97134652,-999.0
252.06332223,16.97182937,-999.0
252.06507898,16.97161545,-999.0
252.06675678,16.97515332,-999.0
252.06581871,16.97367231,18.757999420166016
252.06459277,16.97345775,-999.0
252.07348229,16.97202647,-999.0
252.07309604,16.97308823,-999.0
252.07238964,16.97537898,-999.0
252.0690311,16.97198794,-999.0
252.0694899,16.9720472,-999.0
252.07166745,16.97319841,-999.0
252.07138275,16.97636695,-999.0
252.0668444,16.97582434,-999.0
252.06732004,16.97464181,-999.0
252.0684502,16.97408305,-999.0
252.06823262,16.97539791,-999.0
252.06786492,16.97470421,-999.0
252.06927313,16.97491307,-999.0
252.05264958,16.96020392,21.648399353027344
252.05568022,16.96176487,21.990299224853516
252.05505843,16.9650436,-999.0
252.05483126,16.96458543,-999.0
252.05459649,16.96427991,-999.0
252.05899589,16.95978528,-999.0
252.05866891,16.96165306,-999.0
252.05813964,16.95973863,-999.0
252.05946989,16.96232507,22.377399444580078
252.06060375,16.97013126,-999.0
252.05963372,16.96846784,-999.0
252.05605122,16.96599702,-999.0
252.05642053,16.96626576,-999.0
252.05805644,16.96625765,21.460800170898438
252.06058596,16.96550175,-999.0
252.06064498,16.96655092,-999.0
252.0584649,16.96838993,-999.0
252.05717528,16.96392494,-999.0
252.05860502,16.96487641,-999.0
252.07323101,16.96299243,-999.0
252.07203953,16.95965457,-999.0
252.07199874,16.96142812,-999.0
252.07150341,16.96095932,-999.0
252.07060056,16.96623679,20.82390022277832
252.07436371,16.96643642,-999.0
252.06396081,16.95984171,22.58300018310547
252.06545426,16.96091256,-999.0
252.06502836,16.96110888,-999.0
252.06492305,16.9596868,-999.0
252.06737349,16.95999645,-999.0
252.07141577,17.03158143,-999.0
252.07174401,17.03336504,-999.0
252.07126693,17.03438238,-999.0
252.07202323,17.03460015,22.079200744628906
252.07179851,17.03423314,21.923999786376953
252.07150535,17.03470087,-999.0
252.07286208,17.03582823,-999.0
252.08917163,17.03252602,-999.0
252.08684403,17.03144154,-999.0
252.08719281,17.0326861,-999.0
252.08680778,17.0327844,-999.0
252.08673894,17.04039625,18.425899505615234
252.0858964,17.03816194,-999.0
252.08749469,17.0364865,-999.0
252.08710526,17.03693619,-999.0
252.08649811,17.03707891,21.698299407958984
252.08607511,17.03708624,-999.0
252.08812361,17.03919981,-999.0
252.08726392,17.03829544,-999.0
252.08092945,17.03096965,-999.0
252.08250144,17.0361549,21.345600128173828
252.08102393,17.03187368,21.84239959716797
252.0832155,17.03536069,-999.0
252.08614268,17.05387175,-999.0
252.08674259,17.05199566,21.8700008392334
252.08546851,17.05170796,-999.0
252.08566653,17.05260129,-999.0
252.08401067,17.04963055,-999.0
252.08697528,17.04947668,21.50200080871582
252.08634784,17.05052071,21.493799209594727
252.08478453,17.0491215,-999.0
252.08565353,17.0488414,-999.0
252.08488215,17.0494727,-999.0
252.08586107,17.05081572,-999.0
252.08524468,17.05055787,-999.0
252.08092893,17.04588335,-999.0
252.08013635,17.04726974,-999.0
252.08136077,17.04560488,-999.0
252.08041047,17.04515829,21.30190086364746
252.0863382,17.04281682,-999.0
252.08787757,17.04368609,-999.0
252.08638937,17.04730684,-999.0
252.0872828,17.04670151,-999.0
252.08339408,17.04347098,-999.0
252.0843879,17.04279176,21.801000595092773
252.0847212,17.04529011,-999.0
252.08436571,17.04428377,-999.0
252.08611232,17.04486249,-999.0
252.08317914,17.0441622,-999.0
252.08348243,17.04504394,-999.0
252.08443218,17.04811463,-999.0
252.08464867,17.04828138,-999.0
252.08525121,17.04855045,-999.0
252.08572161,17.04767372,-999.0
252.08284968,17.04713572,-999.0
252.0823727,17.04734818,-999.0
252.08430836,17.0484273,-999.0
252.0836753,17.04734316,-999.0
252.08421052,17.0466304,-999.0
252.08387234,17.04611029,-999.0
252.08427606,17.04701359,-999.0
252.08373799,17.04111616,21.30769920349121
252.08325803,17.04110005,21.699600219726562
252.0824431,17.04051402,-999.0
252.08406894,17.04237951,-999.0
252.08390821,17.03950784,-999.0
252.0829409,17.03817591,21.762800216674805
252.08374084,17.04094013,20.775800704956055
252.08514011,17.04063761,21.578899383544922
252.08493806,17.04201276,20.918100357055664
252.08458678,17.0403287,22.273500442504883
252.07613324,17.04125775,-999.0
252.07832333,17.04258866,-999.0
252.07720791,17.04153485,-999.0
252.07727177,17.03791138,-999.0
252.07744168,17.03817476,19.84079933166504
252.0780165,17.0393558,-999.0
252.07990882,17.04076382,-999.0
252.07858582,17.0410216,-999.0
252.07800734,17.04102327,-999.0
252.07763563,17.03230277,-999.0
252.07900907,17.03348869,-999.0
252.07742363,17.03345474,-999.0
252.08123393,17.0351228,-999.0
252.07705403,17.03481586,-999.0
252.07907894,17.03587988,-999.0
252.07944106,17.03394125,-999.0
252.07960537,17.03522787,21.073299407958984
252.07929433,17.03686676,-999.0
252.08209623,17.03904095,-999.0
252.08120569,17.03868957,-999.0
252.08166963,17.03961083,-999.0
252.07983167,17.03833808,-999.0
252.08093374,17.03847187,-999.0
252.11391027,17.0337563,17.383899688720703
252.1140429,17.03418059,19.577800750732422
252.1125303,17.02935713,-999.0
252.11239984,17.0296344,-999.0
252.11166735,17.03057372,-999.0
252.11365364,17.0312574,-999.0
252.1117412,17.03867453,-999.0
252.11277966,17.03871178,-999.0
252.10895081,17.03575333,-999.0
252.03124461,16.93230885,-999.0
252.03207778,16.93116583,-999.0
252.0329487,16.93221063,-999.0
252.03266018,16.9150117,21.82390022277832
252.03428796,16.91820912,-999.0
252.03489203,16.91808431,-999.0
252.03533514,16.91678745,21.730100631713867
252.03549675,16.91702056,-999.0
252.03523808,16.91777045,-999.0
252.03356791,16.91696647,21.913299560546875
252.03239535,16.91645258,-999.0
252.03371557,16.91622631,-999.0
252.03376296,16.91656346,-999.0
252.03972483,16.92266947,-999.0
252.03697361,16.92243656,-999.0
252.038865,16.92367936,-999.0
252.03912553,16.92039593,-999.0
252.03966033,16.92235043,-999.0
252.030516,16.92222541,16.635000228881836
252.03044683,16.92276233,-999.0
252.03406882,16.92381322,-999.0
252.03605463,16.92231899,-999.0
252.03502176,16.92257063,-999.0
252.03502161,16.9225707,-999.0
252.03530735,16.92218342,-999.0
252.03166901,16.91917988,-999.0
252.03386321,16.91861445,21.946800231933594
252.03309879,16.91857368,-999.0
252.03359056,16.92043065,-999.0
252.03293435,16.91986766,-999.0
252.03706172,16.91891834,21.89299964904785
252.03497935,16.91885514,-999.0
252.03408387,16.91980519,-999.0
252.03597923,16.92113554,-999.0
252.03373333,16.92019973,18.302400588989258
252.05318782,16.93536392,-999.0
252.05118732,16.93519494,21.805999755859375
252.05103313,16.93411438,-999.0
252.05185067,16.93517475,-999.0
252.04851888,16.93539519,-999.0
252.04801969,16.93521887,-999.0
252.04837925,16.93423057,-999.0
252.0487714,16.9304151,-999.0
252.04877225,16.93041562,-999.0
252.04855284,16.9320073,-999.0
252.04828388,16.93212768,21.725900650024414
252.04920437,16.93172432,-999.0
252.0503414,16.93347527,-999.0
252.04700952,16.93574707,-999.0
252.04501496,16.93381646,-999.0
252.04347723,16.93311623,-999.0
252.04257444,16.93375305,21.72330093383789
252.04422909,16.92683151,20.67620086669922
252.0471301,16.92937977,19.711000442504883
252.04212354,16.92927376,21.75659942626953
252.04234164,16.92801557,-999.0
252.04408026,16.92885224,-999.0
252.04319873,16.93082238,-999.0
252.04482021,16.93065092,21.463300704956055
252.04782185,16.9305078,-999.0
252.04702658,16.93154169,-999.0
252.04565121,16.93231515,-999.0
252.04166513,16.92817055,21.839000701904297
252.04166973,16.92765625,-999.0
252.03806012,16.92428012,-999.0
252.04029649,16.92552055,-999.0
252.04106048,16.92659781,18.895200729370117
252.0401272,16.92651446,-999.0
252.04102511,16.93449186,-999.0
252.04030715,16.93330255,-999.0
252.04117767,16.93064448,-999.0
252.03884802,16.93277558,-999.0
252.03948743,16.93226885,21.905399322509766
252.03091265,16.92533292,-999.0
252.03248956,16.92713805,21.416200637817383
252.03257505,16.92602672,-999.0
252.032067,16.92587168,-999.0
252.0322273,16.92552161,21.479900360107422
252.03540362,16.92445015,-999.0
252.03544419,16.92532125,-999.0
252.03477205,16.92864327,-999.0
252.03457124,16.92710129,-999.0
252.03268865,16.92692956,21.747299194335938
252.03562488,16.93004287,-999.0
252.03581424,16.92847687,-999.0
252.03918748,16.92878721,-999.0
252.03987374,16.92971119,-999.0
252.03794289,16.92849391,21.05190086364746
252.03768527,16.928004,-999.0
252.05515408,16.90926242,-999.0
252.05175044,16.91141781,-999.0
252.05214024,16.91108544,-999.0
252.05187542,16.90940411,-999.0
252.05294884,16.91102256,-999.0
252.05162289,16.90876458,-999.0
252.0526962,16.90973897,21.710500717163086
252.05367205,16.91085554,-999.0
252.04598235,16.91103472,21.069000244140625
252.06652013,17.04525613,21.759199142456055
252.07304378,17.04353703,21.73740005493164
252.07362905,17.04327608,-999.0
252.07457347,17.04712551,-999.0
252.07236532,17.04335005,-999.0
252.07239363,17.04530518,-999.0
252.07265625,17.04351522,-999.0
252.06971637,17.04419484,21.68470001220703
252.07143616,17.04567274,21.888700485229492
252.07134873,17.04588975,20.887399673461914
252.07240321,17.0491877,-999.0
252.07051727,17.04848138,-999.0
252.07014488,17.04824973,-999.0
252.07154892,17.04870161,-999.0
252.0708734,17.04824461,16.180400848388672
252.06918408,17.0464022,-999.0
252.08661389,17.05591329,-999.0
252.08703305,17.05785291,-999.0
252.08835116,17.05773253,21.7460994720459
252.06264513,17.05812715,-999.0
252.06094653,17.06013186,-999.0
252.0624298,17.06139819,-999.0
252.06109479,17.05920938,21.654199600219727
252.06137591,17.05915061,-999.0
252.06961077,17.0651981,-999.0
252.06727975,17.06606492,-999.0
252.0668672,17.06383836,-999.0
252.06691924,17.06467158,-999.0
252.06038587,17.06569058,21.408599853515625
252.0615933,17.06464745,-999.0
252.06308358,17.06668803,-999.0
252.06372733,17.06641952,-999.0
252.06068625,17.06568856,21.435400009155273
252.06420934,17.06584141,-999.0
252.06557946,17.0660527,-999.0
252.06268457,17.06280948,-999.0
252.06469702,17.06279561,-999.0
252.06595703,17.06292751,-999.0
252.06578963,17.06454137,-999.0
252.06310453,17.05740212,-999.0
252.06291084,17.05761486,-999.0
252.06488276,17.05633742,-999.0
252.06661777,17.05936478,-999.0
252.06507222,17.05691252,21.638099670410156
252.06408832,17.05675914,-999.0
252.07231114,17.05595248,-999.0
252.06943869,17.0554488,-999.0
252.07000521,17.05808003,-999.0
252.0701978,17.05712261,21.51889991760254
252.0696082,17.05656881,-999.0
252.0720421,17.05757177,-999.0
252.06780725,17.06237102,-999.0
252.06917741,17.0619198,-999.0
252.06798322,17.06297463,-999.0
252.06923395,17.0629129,-999.0
252.07135229,17.06251916,-999.0
252.07226518,17.06269075,-999.0
252.07177066,17.06253699,-999.0
252.07070791,17.06320374,-999.0
252.07020857,17.06075595,-999.0
252.07143234,17.05980272,-999.0
252.07086895,17.06081175,-999.0
252.06904315,17.06127865,-999.0
252.06833478,17.05687996,-999.0
252.06940045,17.06091026,-999.0
252.06881191,17.05977909,-999.0
252.06866656,17.05870414,-999.0
252.08634848,17.05540902,-999.0
252.08543284,17.05482243,-999.0
252.08111266,17.05485323,-999.0
252.08255136,17.05513218,-999.0
252.08372195,17.05594174,-999.0
252.07672916,17.05537358,-999.0
252.07658748,17.05579348,-999.0
252.0785106,17.05536968,-999.0
252.07914373,17.05899534,15.72189998626709
252.07876372,17.05939152,-999.0
252.07911831,17.05788745,20.465599060058594
252.07859424,17.05790933,-999.0
252.07765632,17.05728466,21.015100479125977
252.07806844,17.05749333,20.123899459838867
252.07971065,17.05881778,-999.0
252.08452974,17.06029449,-999.0
252.07752882,17.05937055,21.685300827026367
252.07684174,17.05919027,-999.0
252.07403255,17.06105321,21.7450008392334
252.07360954,17.05988352,-999.0
252.07470588,17.06365558,-999.0
252.07484421,17.0617477,-999.0
252.07928351,16.93311756,21.8612003326416
252.07891742,16.93179105,-999.0
252.07868599,16.93269333,-999.0
252.07879306,16.93216433,-999.0
252.07630135,16.9307097,-999.0
252.07585157,16.92977352,-999.0
252.07858375,16.92907757,21.790700912475586
252.06877336,16.92308944,-999.0
252.07109635,16.92381415,-999.0
252.07094603,16.9244419,-999.0
252.07067778,16.92396974,17.29210090637207
252.07279307,16.92374275,21.974000930786133
252.07426847,16.92394931,-999.0
252.12278448,16.99051277,-999.0
252.12625681,16.98701578,-999.0
252.12716767,16.98683484,-999.0
252.12061097,17.00423752,-999.0
252.11999658,17.00197419,-999.0
252.12039552,17.00394441,21.134199142456055
252.12099573,17.00396973,17.71769905090332
252.12044601,17.00081712,21.91309928894043
252.12373938,17.00234833,-999.0
252.12276401,17.00352392,-999.0
252.12108654,16.99471936,-999.0
252.12445024,16.99601858,-999.0
252.12400458,16.99682156,-999.0
252.12178325,16.9968061,-999.0
252.12168771,16.99734507,-999.0
252.12106516,16.99571425,-999.0
252.13113973,17.00297641,21.789499282836914
252.1271907,17.00104083,-999.0
252.12907289,17.0023256,18.882400512695312
252.12876067,17.0016772,-999.0
252.12497972,16.99885376,-999.0
252.12608103,17.0036883,19.308700561523438
252.12300847,16.99930682,-999.0
252.12330273,17.00070868,-999.0
252.12208998,16.9987551,-999.0
252.12543761,17.00119317,-999.0
252.12407302,17.00039659,22.486499786376953
252.13015137,17.0016251,21.46660041809082
252.12834419,16.99968019,-999.0
252.12840873,16.9991078,21.642200469970703
252.12267232,16.9937377,20.527700424194336
252.1235587,16.99265234,-999.0
252.12371856,16.99299799,-999.0
252.12398203,16.99284015,-999.0
252.12364823,16.99371915,-999.0
252.12335613,16.99382381,-999.0
252.12761517,16.99242433,-999.0
252.12614992,16.99383461,21.63909912109375
252.12665977,16.99810999,-999.0
252.12617698,16.99750284,21.600000381469727
252.12649949,16.99697177,-999.0
252.12681514,16.99725471,-999.0
252.12687411,16.9976277,21.853700637817383
252.12614795,16.9956492,-999.0
252.12627096,16.9960851,-999.0
252.12429497,16.99482032,-999.0
252.12480792,16.99290926,-999.0
252.12570905,16.9939634,-999.0
252.12517721,16.99336897,-999.0
252.12463954,16.99421216,-999.0
252.12489182,16.99449442,-999.0
252.12904498,16.99352055,-999.0
252.13030109,16.99396634,-999.0
252.12994815,16.99427771,-999.0
252.13004205,16.99364145,-999.0
252.12784777,16.99304312,21.86440086364746
252.12978872,16.99700997,-999.0
252.12214332,17.00685825,21.895299911499023
252.12507013,17.00467903,20.573699951171875
252.12402653,17.00472328,16.496200561523438
252.12259799,17.00675921,-999.0
252.13184739,17.00468679,-999.0
252.12654806,17.00497402,-999.0
252.1251243,17.01055178,21.037200927734375
252.12608482,17.00831791,-999.0
252.12681927,17.01028637,-999.0
252.06723491,17.03115583,-999.0
252.06635925,17.03136112,16.993799209594727
252.06674059,17.03129572,-999.0
252.06594641,17.02999363,-999.0
252.06531226,17.02703426,21.070199966430664
252.06998523,17.03011142,-999.0
252.06720912,17.02051833,-999.0
252.06787753,17.02217972,20.987199783325195
252.06631587,17.02119435,-999.0
252.06647523,17.02185273,21.920299530029297
252.06723254,17.0212815,-999.0
252.06898543,17.02402967,-999.0
252.06791791,17.02457465,-999.0
252.0691195,17.02232604,-999.0
252.07528436,17.03055988,-999.0
252.07248311,17.03037467,21.6825008392334
252.0741267,17.02746345,-999.0
252.0730506,17.0266107,-999.0
252.07356882,17.02820765,-999.0
252.07173104,17.0255347,-999.0
252.07125474,17.02572208,-999.0
252.07038705,17.0301441,-999.0
252.06960174,17.02841925,-999.0
252.071143,17.02908336,-999.0
252.07051803,17.02863722,-999.0
252.06999908,17.0293372,-999.0
252.06823023,17.02592913,22.083900451660156
252.06878257,17.02706683,-999.0
252.06927697,17.02817664,-999.0
252.06885781,17.02643183,-999.0
252.07136836,17.01193045,22.550600051879883
252.07861952,17.01807326,21.82699966430664
252.07842801,17.01816972,-999.0
252.07540866,17.01851367,-999.0
252.0747465,17.01773114,-999.0
252.11553478,16.99035804,-999.0
252.11617736,16.99197491,20.41860008239746
252.11725873,16.98960254,18.512699127197266
252.1165095,16.98926572,-999.0
252.1161749,16.99008204,-999.0
252.11652997,16.99024998,-999.0
252.11743642,16.99159733,-999.0
252.1153017,16.98889546,-999.0
252.11377089,16.98736889,21.108699798583984
252.11452407,16.99213083,-999.0
252.11285143,16.99006763,20.980300903320312
252.11402155,16.99055581,-999.0
252.11410128,16.9908681,-999.0
252.11163473,16.98714625,-999.0
252.11176708,16.98751292,-999.0
252.11205204,16.98868115,21.795900344848633
252.11217484,16.98828947,-999.0
252.11183836,16.98845577,21.344200134277344
252.11124008,16.98862424,-999.0
252.11111309,16.98762318,21.877099990844727
252.11156037,16.98826381,21.458900451660156
252.11252189,16.989995,21.152599334716797
252.11356914,16.98975764,-999.0
252.11322726,16.98973487,-999.0
252.11301397,16.98945028,-999.0
252.1127143,16.98933746,-999.0
252.1134773,16.98808608,-999.0
252.11271946,16.98842903,-999.0
252.11487239,17.02799605,-999.0
252.11509285,17.02648316,22.141599655151367
252.11504091,17.02762101,-999.0
252.11643996,17.02372474,-999.0
252.11452523,17.02462229,-999.0
252.11321606,17.02585505,-999.0
252.11410739,17.02515027,-999.0
252.10959282,17.01857374,-999.0
252.11004522,17.01869342,-999.0
252.11041308,17.01817469,-999.0
252.10998056,17.01827843,-999.0
252.11038131,17.02327496,-999.0
252.11559066,17.0179354,-999.0
252.11592068,17.02194543,21.63920021057129
252.11350129,17.01808075,-999.0
252.11537733,17.02209827,20.671499252319336
252.11428441,17.02279009,-999.0
252.11451124,17.02160433,-999.0
252.11199766,17.02158649,-999.0
252.11337139,17.02319483,-999.0
252.11341208,17.02288252,21.382299423217773
252.11382875,17.02037279,-999.0
252.11328007,17.02107847,-999.0
252.09659037,17.00650384,-999.0
252.10611436,17.00646937,-999.0
252.10479901,17.00668995,-999.0
252.10197097,17.01263828,-999.0
252.10514538,17.01215583,-999.0
252.10015324,17.00791695,-999.0
252.10040887,17.00907456,-999.0
252.11668906,17.00806485,-999.0
252.11889013,17.00922734,21.317699432373047
252.1147156,17.00639724,21.080799102783203
252.11677312,17.00761762,21.23699951171875
252.11698274,17.01473221,22.1875
252.11670005,17.01456756,-999.0
252.1080335,17.00575132,-999.0
252.10763312,17.00575369,-999.0
252.10970426,17.00567733,-999.0
252.11252931,17.00577494,-999.0
252.11244895,17.00734376,-999.0
252.11108194,17.00631449,-999.0
252.11208083,17.00597882,-999.0
252.11177482,17.00607598,21.47170066833496
252.110038,17.00616981,-999.0
252.11390938,17.00771709,-999.0
252.11352443,17.00757747,-999.0
252.11336139,17.00708753,-999.0
252.11790914,17.01014901,-999.0
252.11570396,17.01070199,-999.0
252.11707309,17.0094296,-999.0
252.11484703,17.00852687,-999.0
252.11524076,17.00845776,-999.0
252.1113377,17.01084442,-999.0
252.11166565,17.01544213,-999.0
252.11323741,17.016436,-999.0
252.11293946,17.01535283,21.880599975585938
252.10617933,17.0169055,-999.0
252.10656597,17.01691262,-999.0
252.11087124,17.01725186,-999.0
252.11000478,17.01721268,-999.0
252.10955318,17.01564514,-999.0
252.10802218,17.01559151,-999.0
252.11021192,17.01589591,-999.0
252.11070224,17.01607134,22.189699172973633
252.10852346,17.01196134,-999.0
252.10765903,17.01187305,-999.0
252.10899481,17.01158489,-999.0
252.11066865,17.0141232,20.590099334716797
252.10920119,17.0131106,-999.0
252.10691473,17.00459339,-999.0
252.10793411,17.00509377,-999.0
252.10762274,17.00296619,-999.0
252.10797984,17.00150731,21.213699340820312
251.98728942,16.9746983,-999.0
251.98784021,16.96878819,-999.0
251.98693447,16.9697763,-999.0
251.98977902,16.97012805,18.408199310302734
251.98825065,16.9714196,-999.0
251.9887008,16.97131168,17.559999465942383
251.98790727,16.97095941,-999.0
252.06324677,17.03097592,-999.0
252.06378136,17.03138383,-999.0
252.05974183,17.03159437,-999.0
252.0594975,17.02803642,-999.0
252.0604644,17.02894196,-999.0
252.05261024,17.03134829,-999.0
252.0525094,17.02856645,-999.0
252.05704949,17.02795019,-999.0
252.04101718,17.02917108,-999.0
252.04366877,17.03062227,-999.0
252.04562605,17.02627512,-999.0
252.04501547,17.02570882,17.86720085144043
252.04666073,17.03180575,-999.0
252.04782304,17.029732,-999.0
252.04433595,17.02686654,-999.0
252.04430494,17.02962706,-999.0
252.04279087,17.02765892,-999.0
252.04204414,17.02852296,21.53459930419922
252.04306229,17.02895354,-999.0
252.04306254,17.02895541,-999.0
252.04227846,17.01352333,-999.0
252.04304025,17.0128233,-999.0
252.04306559,17.01387472,-999.0
252.0509436,17.01737791,-999.0
252.04765592,17.01988126,-999.0
252.04767375,17.01771449,-999.0
252.04843898,17.01625729,-999.0
252.04929212,17.01664462,-999.0
252.05025456,17.01707147,-999.0
252.04353799,17.01684622,-999.0
252.04497869,17.01783798,-999.0
252.04650718,17.01779864,-999.0
252.04425514,17.01440449,-999.0
252.04696909,17.01561414,-999.0
252.04340169,17.02108946,-999.0
252.04590005,17.02385844,-999.0
252.04506267,17.02440162,-999.0
252.04532881,17.02410037,-999.0
252.04481208,17.02237953,-999.0
252.05264859,17.02135309,-999.0
252.04777801,17.02033164,-999.0
252.05011909,17.02114469,-999.0
252.05202583,17.02300306,-999.0
252.0506638,17.02941991,-999.0
252.05087991,17.0299519,-999.0
252.04924087,17.02785411,22.291099548339844
252.04863539,17.0276143,-999.0
252.04983785,17.02852909,-999.0
252.04997361,17.02464026,21.971399307250977
252.04738436,17.02586784,-999.0
252.0498325,17.02335782,21.73040008544922
252.04941667,17.02372294,-999.0
252.04921357,17.02517047,22.1737003326416
252.04901545,17.02396421,-999.0
252.01657174,17.03031104,-999.0
252.01575439,17.02946816,-999.0
252.01956853,17.03332265,-999.0
252.01885139,17.03334927,-999.0
252.01883641,17.03305533,-999.0
252.01669501,17.03347851,21.690200805664062
252.01659973,17.03170542,-999.0
252.01519639,17.03138041,-999.0
252.01599063,17.02256922,-999.0
252.01608989,17.02304184,-999.0
252.01520178,17.02346761,21.52199935913086
252.01532925,17.02400433,-999.0
252.01508042,17.02553544,21.66230010986328
252.01701457,17.02498274,21.871400833129883
252.01715185,17.02466323,-999.0
252.01737369,17.02522911,21.64150047302246
252.01745976,17.02601019,-999.0
252.02509797,17.03280496,-999.0
252.02412292,17.03322761,-999.0
252.02002862,17.03277408,19.889799118041992
252.02203547,17.03239374,-999.0
252.02238177,17.02986031,-999.0
252.02277678,17.03198916,-999.0
252.02061292,17.02780586,21.085800170898438
252.01908455,17.02914836,-999.0
252.02002502,17.03184166,-999.0
252.01850022,17.0320049,-999.0
252.0164302,17.02974001,-999.0
252.01781894,17.02970809,13.081399917602539
252.01756684,17.02957946,-999.0
252.01768911,17.02907627,12.724499702453613
252.01775073,17.02936546,11.734000205993652
252.0180974,17.02944425,13.18340015411377
252.02674886,17.01993907,22.171300888061523
252.0156357,17.02133108,21.667999267578125
252.01552831,17.02094838,-999.0
252.01576317,17.02003179,-999.0
252.03330409,16.98616565,19.37150001525879
252.03380014,16.98568208,21.531099319458008
252.03339702,16.98670029,-999.0
252.03434378,16.98642286,-999.0
252.03455127,16.98673597,-999.0
252.03414022,16.98687006,-999.0
252.03622006,16.98834325,22.59980010986328
252.03455667,16.98934661,21.893800735473633
252.03485255,16.98989706,21.983699798583984
252.03411927,16.99055074,18.522499084472656
252.03314544,16.98937511,21.82040023803711
252.03541925,16.99013586,-999.0
252.03573064,16.99009025,-999.0
252.0378645,16.99470096,21.838699340820312
252.0370678,16.99480784,-999.0
252.0374091,16.99302887,21.679800033569336
252.0356071,16.99217274,-999.0
252.03617925,16.99131552,22.012800216674805
252.03647136,16.99138441,-999.0
252.07113172,16.98452585,-999.0
252.07019553,16.98361176,-999.0
252.07089849,16.98650852,-999.0
252.06659641,16.98318846,-999.0
252.06812812,16.9838931,-999.0
252.06835739,16.98541662,-999.0
252.06793616,16.98507774,-999.0
252.06769001,16.98458273,-999.0
252.06740971,16.98441883,21.662700653076172
252.06738617,16.98349039,-999.0
252.06989495,16.98520399,-999.0
252.06844071,16.99239934,-999.0
252.07023577,16.99254189,-999.0
252.06616218,16.99058088,15.519000053405762
252.06937381,16.98917579,18.7814998626709
252.06898569,16.98911478,-999.0
252.06078807,16.98510222,-999.0
252.06548584,16.98345153,-999.0
252.06283197,16.98381884,-999.0
252.06472758,16.98815677,-999.0
252.06305244,16.98746915,-999.0
252.06312516,16.98690945,-999.0
252.06268283,16.98674619,-999.0
252.06221911,16.98542714,-999.0
252.06285014,16.98583108,-999.0
252.06333488,16.98469666,-999.0
252.0623057,16.98438249,-999.0
252.06501972,16.98851557,-999.0
252.06511335,16.98695239,-999.0
252.06613495,16.98446258,-999.0
252.06607309,16.98507227,-999.0
252.06837123,16.98886243,21.6781005859375
252.06862304,16.98861033,-999.0
