id ra dec
9314 41.8277083396264 -1.1000000000000192
9315 42.847896347909966 -1.1000000000000192
9316 43.868084356193535 -1.1000000000000192
9317 44.8882723644771 -1.1000000000000192
9318 45.90846037276068 -1.1000000000000192
9319 46.92864838104425 -1.1000000000000192
9320 47.948836389327816 -1.1000000000000192
9321 48.96902439761139 -1.1000000000000192
9322 49.98921240589496 -1.1000000000000192
9323 51.00940041417853 -1.1000000000000192
9324 52.0295884224621 -1.1000000000000192
9325 53.04977643074567 -1.1000000000000192
9326 54.06996443902924 -1.1000000000000192
9327 55.09015244731281 -1.1000000000000192
9328 56.11034045559638 -1.1000000000000192
9329 57.130528463879955 -1.1000000000000192
9330 58.15071647216352 -1.1000000000000192
9331 59.17090448044709 -1.1000000000000192
9332 60.19109248873067 -1.1000000000000192
9333 61.211280497014236 -1.1000000000000192
9334 62.231468505297805 -1.1000000000000192
9335 63.25165651358137 -1.1000000000000192
9336 64.27184452186495 -1.1000000000000192
9337 65.29203253014852 -1.1000000000000192
9338 66.31222053843209 -1.1000000000000192
9339 67.33240854671566 -1.1000000000000192
9340 68.35259655499922 -1.1000000000000192
9341 69.3727845632828 -1.1000000000000192
9342 70.39297257156637 -1.1000000000000192
9343 71.41316057984994 -1.1000000000000192
9344 72.43334858813351 -1.1000000000000192
9345 73.45353659641708 -1.1000000000000192
9346 74.47372460470065 -1.1000000000000192
9347 75.49391261298422 -1.1000000000000192
9348 76.5141006212678 -1.1000000000000192
9349 77.53428862955137 -1.1000000000000192
9350 78.55447663783494 -1.1000000000000192
9351 79.5746646461185 -1.1000000000000192
9352 80.59485265440208 -1.1000000000000192
9353 81.61504066268564 -1.1000000000000192
9354 82.63522867096921 -1.1000000000000192
9355 83.6554166792528 -1.1000000000000192
9356 84.67560468753636 -1.1000000000000192
9357 85.69579269581993 -1.1000000000000192
9358 86.7159807041035 -1.1000000000000192
9359 87.73616871238707 -1.1000000000000192
9360 88.75635672067064 -1.1000000000000192
9361 89.7765447289542 -1.1000000000000192
9362 90.79673273723779 -1.1000000000000192
9363 91.81692074552136 -1.1000000000000192
9364 92.83710875380493 -1.1000000000000192
9365 93.8572967620885 -1.1000000000000192
9366 94.87748477037206 -1.1000000000000192
9367 95.89767277865563 -1.1000000000000192
9368 96.9178607869392 -1.1000000000000192
9369 97.93804879522278 -1.1000000000000192
9370 98.95823680350635 -1.1000000000000192
9371 99.97842481178992 -1.1000000000000192
9372 100.99861282007349 -1.1000000000000192
9373 102.01880082835706 -1.1000000000000192
9374 103.03898883664063 -1.1000000000000192
9375 104.0591768449242 -1.1000000000000192
9376 105.07936485320776 -1.1000000000000192
9377 106.09955286149135 -1.1000000000000192
9378 107.11974086977492 -1.1000000000000192
9379 108.13992887805848 -1.1000000000000192
9380 109.16011688634205 -1.1000000000000192
9381 110.18030489462562 -1.1000000000000192
9382 111.20049290290919 -1.1000000000000192
9383 112.22068091119276 -1.1000000000000192
9384 113.24086891947634 -1.1000000000000192
9385 114.26105692775991 -1.1000000000000192
9386 115.28124493604348 -1.1000000000000192
9387 116.30143294432705 -1.1000000000000192
9388 117.32162095261062 -1.1000000000000192
9389 118.34180896089418 -1.1000000000000192
9390 119.36199696917775 -1.1000000000000192
9391 120.38218497746134 -1.1000000000000192
9392 121.4023729857449 -1.1000000000000192
9393 122.42256099402847 -1.1000000000000192
9394 123.44274900231204 -1.1000000000000192
9395 124.46293701059561 -1.1000000000000192
9396 125.48312501887918 -1.1000000000000192
9397 126.50331302716275 -1.1000000000000192
9398 127.52350103544633 -1.1000000000000192
9399 128.5436890437299 -1.1000000000000192
9400 129.56387705201345 -1.1000000000000192
9401 130.58406506029704 -1.1000000000000192
9402 131.60425306858062 -1.1000000000000192
9403 132.62444107686417 -1.1000000000000192
9404 133.64462908514776 -1.1000000000000192
9405 134.6648170934313 -1.1000000000000192
9406 135.6850051017149 -1.1000000000000192
9407 136.70519310999845 -1.1000000000000192
9408 137.72538111828203 -1.1000000000000192
9409 138.7455691265656 -1.1000000000000192
9410 139.76575713484917 -1.1000000000000192
9411 140.78594514313275 -1.1000000000000192
9412 141.8061331514163 -1.1000000000000192
9413 142.8263211596999 -1.1000000000000192
9414 143.84650916798344 -1.1000000000000192
9415 144.86669717626702 -1.1000000000000192
9416 145.8868851845506 -1.1000000000000192
9417 146.90707319283416 -1.1000000000000192
9418 147.92726120111774 -1.1000000000000192
9419 148.9474492094013 -1.1000000000000192
9420 149.96763721768488 -1.1000000000000192
9421 150.98782522596844 -1.1000000000000192
9422 152.00801323425202 -1.1000000000000192
9423 153.0282012425356 -1.1000000000000192
9424 154.04838925081916 -1.1000000000000192
9425 155.06857725910274 -1.1000000000000192
9426 156.0887652673863 -1.1000000000000192
9427 157.10895327566988 -1.1000000000000192
9428 158.12914128395343 -1.1000000000000192
9429 159.149329292237 -1.1000000000000192
9430 160.1695173005206 -1.1000000000000192
9431 161.18970530880415 -1.1000000000000192
9432 162.20989331708773 -1.1000000000000192
9433 163.2300813253713 -1.1000000000000192
9434 164.25026933365487 -1.1000000000000192
9435 165.27045734193842 -1.1000000000000192
9436 166.290645350222 -1.1000000000000192
9437 167.3108333585056 -1.1000000000000192
9438 168.33102136678914 -1.1000000000000192
9439 169.35120937507273 -1.1000000000000192
9440 170.37139738335628 -1.1000000000000192
9441 171.39158539163986 -1.1000000000000192
9442 172.41177339992342 -1.1000000000000192
9443 173.431961408207 -1.1000000000000192
9444 174.45214941649058 -1.1000000000000192
9445 175.47233742477414 -1.1000000000000192
9446 176.49252543305772 -1.1000000000000192
9447 177.51271344134128 -1.1000000000000192
9448 178.53290144962486 -1.1000000000000192
9449 179.5530894579084 -1.1000000000000192
9450 180.573277466192 -1.1000000000000192
9451 181.59346547447558 -1.1000000000000192
9452 182.61365348275913 -1.1000000000000192
9453 183.63384149104272 -1.1000000000000192
9454 184.65402949932627 -1.1000000000000192
9455 185.67421750760985 -1.1000000000000192
9456 186.6944055158934 -1.1000000000000192
9457 187.714593524177 -1.1000000000000192
9458 188.73478153246057 -1.1000000000000192
9459 189.75496954074413 -1.1000000000000192
9460 190.7751575490277 -1.1000000000000192
9461 191.79534555731126 -1.1000000000000192
9462 192.81553356559485 -1.1000000000000192
9463 193.8357215738784 -1.1000000000000192
9464 194.85590958216198 -1.1000000000000192
9465 195.87609759044557 -1.1000000000000192
9466 196.89628559872912 -1.1000000000000192
9467 197.9164736070127 -1.1000000000000192
9468 198.93666161529626 -1.1000000000000192
9469 199.95684962357984 -1.1000000000000192
9470 200.9770376318634 -1.1000000000000192
9471 201.99722564014698 -1.1000000000000192
9472 203.01741364843053 -1.1000000000000192
9473 204.03760165671412 -1.1000000000000192
9474 205.0577896649977 -1.1000000000000192
9475 206.07797767328125 -1.1000000000000192
9476 207.09816568156484 -1.1000000000000192
9477 208.1183536898484 -1.1000000000000192
9478 209.13854169813197 -1.1000000000000192
9479 210.15872970641553 -1.1000000000000192
9480 211.1789177146991 -1.1000000000000192
9481 212.1991057229827 -1.1000000000000192
9482 213.21929373126625 -1.1000000000000192
9483 214.23948173954983 -1.1000000000000192
9484 215.25966974783339 -1.1000000000000192
9485 216.27985775611697 -1.1000000000000192
9486 217.30004576440052 -1.1000000000000192
9487 218.3202337726841 -1.1000000000000192
9488 219.3404217809677 -1.1000000000000192
9489 220.36060978925124 -1.1000000000000192
9490 221.38079779753483 -1.1000000000000192
9491 222.40098580581838 -1.1000000000000192
9492 223.42117381410196 -1.1000000000000192
9493 224.44136182238552 -1.1000000000000192
9494 225.4615498306691 -1.1000000000000192
9495 226.48173783895268 -1.1000000000000192
9496 227.50192584723624 -1.1000000000000192
9497 228.52211385551982 -1.1000000000000192
9498 229.54230186380337 -1.1000000000000192
9499 230.56248987208696 -1.1000000000000192
9500 231.5826778803705 -1.1000000000000192
9501 232.6028658886541 -1.1000000000000192
9502 233.62305389693768 -1.1000000000000192
9503 234.64324190522123 -1.1000000000000192
9504 235.6634299135048 -1.1000000000000192
9505 236.68361792178837 -1.1000000000000192
9506 237.70380593007195 -1.1000000000000192
9507 238.7239939383555 -1.1000000000000192
9508 239.7441819466391 -1.1000000000000192
9509 240.76436995492267 -1.1000000000000192
9510 241.78455796320623 -1.1000000000000192
9511 242.8047459714898 -1.1000000000000192
9512 243.82493397977336 -1.1000000000000192
9513 244.84512198805695 -1.1000000000000192
9514 245.8653099963405 -1.1000000000000192
9515 246.88549800462408 -1.1000000000000192
9516 247.90568601290767 -1.1000000000000192
9517 248.92587402119122 -1.1000000000000192
9518 249.9460620294748 -1.1000000000000192
9519 250.96625003775836 -1.1000000000000192
9520 251.98643804604194 -1.1000000000000192
9521 253.0066260543255 -1.1000000000000192
9522 254.02681406260908 -1.1000000000000192
9523 255.04700207089266 -1.1000000000000192
9524 256.0671900791762 -1.1000000000000192
9525 257.0873780874598 -1.1000000000000192
9526 258.1075660957434 -1.1000000000000192
9527 259.1277541040269 -1.1000000000000192
9528 260.1479421123105 -1.1000000000000192
9529 261.16813012059407 -1.1000000000000192
9530 262.18831812887765 -1.1000000000000192
9531 263.20850613716124 -1.1000000000000192
9532 264.22869414544476 -1.1000000000000192
9533 265.24888215372835 -1.1000000000000192
9534 266.26907016201193 -1.1000000000000192
9535 267.2892581702955 -1.1000000000000192
9536 268.30944617857904 -1.1000000000000192
9537 269.3296341868626 -1.1000000000000192
9538 270.3498221951462 -1.1000000000000192
9539 271.3700102034298 -1.1000000000000192
9540 272.39019821171337 -1.1000000000000192
9541 273.4103862199969 -1.1000000000000192
9542 274.4305742282805 -1.1000000000000192
9543 275.45076223656406 -1.1000000000000192
9544 276.47095024484764 -1.1000000000000192
9545 277.4911382531312 -1.1000000000000192
9546 278.51132626141475 -1.1000000000000192
9547 279.53151426969833 -1.1000000000000192
9548 280.5517022779819 -1.1000000000000192
9549 281.5718902862655 -1.1000000000000192
9550 282.592078294549 -1.1000000000000192
9551 283.6122663028326 -1.1000000000000192
9552 284.6324543111162 -1.1000000000000192
9553 285.6526423193998 -1.1000000000000192
9554 286.67283032768336 -1.1000000000000192
9555 287.6930183359669 -1.1000000000000192
9556 288.71320634425047 -1.1000000000000192
9557 289.73339435253405 -1.1000000000000192
9558 290.75358236081763 -1.1000000000000192
9559 291.7737703691012 -1.1000000000000192
9560 292.79395837738474 -1.1000000000000192
9561 293.8141463856683 -1.1000000000000192
9562 294.8343343939519 -1.1000000000000192
9563 295.8545224022355 -1.1000000000000192
9564 296.874710410519 -1.1000000000000192
9565 297.8948984188026 -1.1000000000000192
9566 298.9150864270862 -1.1000000000000192
9567 299.93527443536976 -1.1000000000000192
9568 300.95546244365335 -1.1000000000000192
9569 301.9756504519369 -1.1000000000000192
9570 302.99583846022045 -1.1000000000000192
9571 304.01602646850404 -1.1000000000000192
9572 305.0362144767876 -1.1000000000000192
9573 306.0564024850712 -1.1000000000000192
9574 307.07659049335473 -1.1000000000000192
9575 308.0967785016383 -1.1000000000000192
9576 309.1169665099219 -1.1000000000000192
9577 310.1371545182055 -1.1000000000000192
9578 311.157342526489 -1.1000000000000192
9579 312.1775305347726 -1.1000000000000192
9580 313.19771854305617 -1.1000000000000192
9581 314.21790655133975 -1.1000000000000192
9582 315.23809455962333 -1.1000000000000192
9583 316.25828256790686 -1.1000000000000192
9584 317.27847057619044 -1.1000000000000192
9585 318.298658584474 -1.1000000000000192
9586 319.3188465927576 -1.1000000000000192
9587 320.3390346010412 -1.1000000000000192
9588 321.3592226093247 -1.1000000000000192
9589 322.3794106176083 -1.1000000000000192
9590 323.3995986258919 -1.1000000000000192
9591 324.41978663417547 -1.1000000000000192
9592 325.439974642459 -1.1000000000000192
9593 326.4601626507426 -1.1000000000000192
9594 327.48035065902616 -1.1000000000000192
9595 328.50053866730974 -1.1000000000000192
9596 329.5207266755933 -1.1000000000000192
9597 330.54091468387685 -1.1000000000000192
9598 331.56110269216043 -1.1000000000000192
9599 332.581290700444 -1.1000000000000192
9600 333.6014787087276 -1.1000000000000192
9601 334.6216667170112 -1.1000000000000192
9602 335.6418547252947 -1.1000000000000192
9603 336.6620427335783 -1.1000000000000192
9604 337.6822307418619 -1.1000000000000192
9605 338.70241875014545 -1.1000000000000192
9606 339.722606758429 -1.1000000000000192
9607 340.74279476671256 -1.1000000000000192
9608 341.76298277499615 -1.1000000000000192
9609 342.78317078327973 -1.1000000000000192
9610 343.8033587915633 -1.1000000000000192
9611 344.82354679984684 -1.1000000000000192
9612 345.8437348081304 -1.1000000000000192
9613 346.863922816414 -1.1000000000000192
9614 347.8841108246976 -1.1000000000000192
9615 348.90429883298117 -1.1000000000000192
9616 349.9244868412647 -1.1000000000000192
9617 350.9446748495483 -1.1000000000000192
9618 351.96486285783186 -1.1000000000000192
9619 352.98505086611544 -1.1000000000000192
9620 354.00523887439897 -1.1000000000000192
9621 355.02542688268255 -1.1000000000000192
9622 356.04561489096614 -1.1000000000000192
9623 357.0658028992497 -1.1000000000000192
9624 358.0859909075333 -1.1000000000000192
9625 1.020024857286252 -0.4000000000000199
9626 2.040049714572504 -0.4000000000000199
9627 3.060074571858756 -0.4000000000000199
9628 4.080099429145008 -0.4000000000000199
9629 5.10012428643126 -0.4000000000000199
9630 6.120149143717512 -0.4000000000000199
9631 7.140174001003764 -0.4000000000000199
9632 8.160198858290016 -0.4000000000000199
9633 9.180223715576268 -0.4000000000000199
9634 10.20024857286252 -0.4000000000000199
9635 11.220273430148772 -0.4000000000000199
9636 12.240298287435024 -0.4000000000000199
9637 13.260323144721276 -0.4000000000000199
9638 14.280348002007528 -0.4000000000000199
9639 15.30037285929378 -0.4000000000000199
9640 16.320397716580032 -0.4000000000000199
9641 17.340422573866284 -0.4000000000000199
9642 18.360447431152537 -0.4000000000000199
9643 19.38047228843879 -0.4000000000000199
9644 20.40049714572504 -0.4000000000000199
9645 21.420522003011293 -0.4000000000000199
9646 22.440546860297545 -0.4000000000000199
9647 23.460571717583797 -0.4000000000000199
9648 24.48059657487005 -0.4000000000000199
9649 25.5006214321563 -0.4000000000000199
9650 26.520646289442553 -0.4000000000000199
9651 27.540671146728805 -0.4000000000000199
9652 28.560696004015057 -0.4000000000000199
9653 29.58072086130131 -0.4000000000000199
9654 30.60074571858756 -0.4000000000000199
9655 31.620770575873813 -0.4000000000000199
9656 32.640795433160065 -0.4000000000000199
9657 33.66082029044632 -0.4000000000000199
9658 34.68084514773257 -0.4000000000000199
9659 35.70087000501882 -0.4000000000000199
9660 36.72089486230507 -0.4000000000000199
9661 37.740919719591325 -0.4000000000000199
9662 38.76094457687758 -0.4000000000000199
9663 39.78096943416383 -0.4000000000000199
9664 40.80099429145008 -0.4000000000000199
9665 41.82101914873633 -0.4000000000000199
9666 42.841044006022585 -0.4000000000000199
9667 43.86106886330884 -0.4000000000000199
9668 44.88109372059509 -0.4000000000000199
9669 45.90111857788134 -0.4000000000000199
9670 46.92114343516759 -0.4000000000000199
9671 47.941168292453845 -0.4000000000000199
9672 48.9611931497401 -0.4000000000000199
9673 49.98121800702635 -0.4000000000000199
9674 51.0012428643126 -0.4000000000000199
9675 52.02126772159885 -0.4000000000000199
9676 53.041292578885106 -0.4000000000000199
9677 54.06131743617136 -0.4000000000000199
9678 55.08134229345761 -0.4000000000000199
9679 56.10136715074386 -0.4000000000000199
9680 57.121392008030114 -0.4000000000000199
9681 58.141416865316366 -0.4000000000000199
9682 59.16144172260262 -0.4000000000000199
9683 60.18146657988887 -0.4000000000000199
9684 61.20149143717512 -0.4000000000000199
9685 62.221516294461374 -0.4000000000000199
9686 63.241541151747626 -0.4000000000000199
9687 64.26156600903388 -0.4000000000000199
9688 65.28159086632013 -0.4000000000000199
9689 66.30161572360637 -0.4000000000000199
9690 67.32164058089263 -0.4000000000000199
9691 68.3416654381789 -0.4000000000000199
9692 69.36169029546514 -0.4000000000000199
9693 70.38171515275138 -0.4000000000000199
9694 71.40174001003764 -0.4000000000000199
9695 72.4217648673239 -0.4000000000000199
9696 73.44178972461015 -0.4000000000000199
9697 74.46181458189639 -0.4000000000000199
9698 75.48183943918265 -0.4000000000000199
9699 76.50186429646891 -0.4000000000000199
9700 77.52188915375515 -0.4000000000000199
9701 78.5419140110414 -0.4000000000000199
9702 79.56193886832766 -0.4000000000000199
9703 80.58196372561392 -0.4000000000000199
9704 81.60198858290016 -0.4000000000000199
9705 82.62201344018641 -0.4000000000000199
9706 83.64203829747267 -0.4000000000000199
9707 84.66206315475893 -0.4000000000000199
9708 85.68208801204517 -0.4000000000000199
9709 86.70211286933142 -0.4000000000000199
9710 87.72213772661767 -0.4000000000000199
9711 88.74216258390393 -0.4000000000000199
9712 89.76218744119018 -0.4000000000000199
9713 90.78221229847642 -0.4000000000000199
9714 91.80223715576268 -0.4000000000000199
9715 92.82226201304894 -0.4000000000000199
9716 93.84228687033519 -0.4000000000000199
9717 94.86231172762143 -0.4000000000000199
9718 95.88233658490769 -0.4000000000000199
9719 96.90236144219395 -0.4000000000000199
9720 97.9223862994802 -0.4000000000000199
9721 98.94241115676644 -0.4000000000000199
9722 99.9624360140527 -0.4000000000000199
9723 100.98246087133896 -0.4000000000000199
9724 102.0024857286252 -0.4000000000000199
9725 103.02251058591145 -0.4000000000000199
9726 104.0425354431977 -0.4000000000000199
9727 105.06256030048397 -0.4000000000000199
9728 106.08258515777021 -0.4000000000000199
9729 107.10261001505646 -0.4000000000000199
9730 108.12263487234272 -0.4000000000000199
9731 109.14265972962897 -0.4000000000000199
9732 110.16268458691522 -0.4000000000000199
9733 111.18270944420146 -0.4000000000000199
9734 112.20273430148772 -0.4000000000000199
9735 113.22275915877398 -0.4000000000000199
9736 114.24278401606023 -0.4000000000000199
9737 115.26280887334647 -0.4000000000000199
9738 116.28283373063273 -0.4000000000000199
9739 117.30285858791899 -0.4000000000000199
9740 118.32288344520524 -0.4000000000000199
9741 119.34290830249148 -0.4000000000000199
9742 120.36293315977774 -0.4000000000000199
9743 121.382958017064 -0.4000000000000199
9744 122.40298287435024 -0.4000000000000199
9745 123.42300773163649 -0.4000000000000199
9746 124.44303258892275 -0.4000000000000199
9747 125.463057446209 -0.4000000000000199
9748 126.48308230349525 -0.4000000000000199
9749 127.5031071607815 -0.4000000000000199
9750 128.52313201806777 -0.4000000000000199
9751 129.54315687535401 -0.4000000000000199
9752 130.56318173264026 -0.4000000000000199
9753 131.5832065899265 -0.4000000000000199
9754 132.60323144721275 -0.4000000000000199
9755 133.62325630449902 -0.4000000000000199
9756 134.64328116178527 -0.4000000000000199
9757 135.6633060190715 -0.4000000000000199
9758 136.6833308763578 -0.4000000000000199
9759 137.70335573364403 -0.4000000000000199
9760 138.72338059093028 -0.4000000000000199
9761 139.74340544821652 -0.4000000000000199
9762 140.76343030550277 -0.4000000000000199
9763 141.78345516278904 -0.4000000000000199
9764 142.80348002007528 -0.4000000000000199
9765 143.82350487736153 -0.4000000000000199
9766 144.8435297346478 -0.4000000000000199
9767 145.86355459193405 -0.4000000000000199
9768 146.8835794492203 -0.4000000000000199
9769 147.90360430650654 -0.4000000000000199
9770 148.92362916379278 -0.4000000000000199
9771 149.94365402107906 -0.4000000000000199
9772 150.9636788783653 -0.4000000000000199
9773 151.98370373565155 -0.4000000000000199
9774 153.00372859293782 -0.4000000000000199
9775 154.02375345022406 -0.4000000000000199
9776 155.0437783075103 -0.4000000000000199
9777 156.06380316479655 -0.4000000000000199
9778 157.0838280220828 -0.4000000000000199
9779 158.10385287936907 -0.4000000000000199
9780 159.12387773665532 -0.4000000000000199
9781 160.14390259394156 -0.4000000000000199
9782 161.16392745122783 -0.4000000000000199
9783 162.18395230851408 -0.4000000000000199
9784 163.20397716580032 -0.4000000000000199
9785 164.22400202308657 -0.4000000000000199
9786 165.24402688037281 -0.4000000000000199
9787 166.2640517376591 -0.4000000000000199
9788 167.28407659494533 -0.4000000000000199
9789 168.30410145223158 -0.4000000000000199
9790 169.32412630951785 -0.4000000000000199
9791 170.3441511668041 -0.4000000000000199
9792 171.36417602409034 -0.4000000000000199
9793 172.3842008813766 -0.4000000000000199
9794 173.40422573866283 -0.4000000000000199
9795 174.4242505959491 -0.4000000000000199
9796 175.44427545323535 -0.4000000000000199
9797 176.4643003105216 -0.4000000000000199
9798 177.48432516780787 -0.4000000000000199
9799 178.5043500250941 -0.4000000000000199
9800 179.52437488238036 -0.4000000000000199
9801 180.5443997396666 -0.4000000000000199
9802 181.56442459695285 -0.4000000000000199
9803 182.58444945423912 -0.4000000000000199
9804 183.60447431152537 -0.4000000000000199
9805 184.6244991688116 -0.4000000000000199
9806 185.64452402609788 -0.4000000000000199
9807 186.66454888338413 -0.4000000000000199
9808 187.68457374067037 -0.4000000000000199
9809 188.70459859795662 -0.4000000000000199
9810 189.72462345524286 -0.4000000000000199
9811 190.74464831252914 -0.4000000000000199
9812 191.76467316981538 -0.4000000000000199
9813 192.78469802710163 -0.4000000000000199
9814 193.8047228843879 -0.4000000000000199
9815 194.82474774167414 -0.4000000000000199
9816 195.8447725989604 -0.4000000000000199
9817 196.86479745624663 -0.4000000000000199
9818 197.88482231353288 -0.4000000000000199
9819 198.90484717081915 -0.4000000000000199
9820 199.9248720281054 -0.4000000000000199
9821 200.94489688539164 -0.4000000000000199
9822 201.96492174267792 -0.4000000000000199
9823 202.98494659996416 -0.4000000000000199
9824 204.0049714572504 -0.4000000000000199
9825 205.02499631453665 -0.4000000000000199
9826 206.0450211718229 -0.4000000000000199
9827 207.06504602910917 -0.4000000000000199
9828 208.0850708863954 -0.4000000000000199
9829 209.10509574368166 -0.4000000000000199
9830 210.12512060096793 -0.4000000000000199
9831 211.14514545825418 -0.4000000000000199
9832 212.16517031554042 -0.4000000000000199
9833 213.18519517282667 -0.4000000000000199
9834 214.2052200301129 -0.4000000000000199
9835 215.22524488739919 -0.4000000000000199
9836 216.24526974468543 -0.4000000000000199
9837 217.26529460197168 -0.4000000000000199
9838 218.28531945925795 -0.4000000000000199
9839 219.3053443165442 -0.4000000000000199
9840 220.32536917383044 -0.4000000000000199
9841 221.34539403111668 -0.4000000000000199
9842 222.36541888840293 -0.4000000000000199
9843 223.3854437456892 -0.4000000000000199
9844 224.40546860297545 -0.4000000000000199
9845 225.4254934602617 -0.4000000000000199
9846 226.44551831754796 -0.4000000000000199
9847 227.4655431748342 -0.4000000000000199
9848 228.48556803212045 -0.4000000000000199
9849 229.5055928894067 -0.4000000000000199
9850 230.52561774669294 -0.4000000000000199
9851 231.54564260397922 -0.4000000000000199
9852 232.56566746126546 -0.4000000000000199
9853 233.5856923185517 -0.4000000000000199
9854 234.60571717583798 -0.4000000000000199
9855 235.62574203312423 -0.4000000000000199
9856 236.64576689041047 -0.4000000000000199
9857 237.66579174769672 -0.4000000000000199
9858 238.68581660498296 -0.4000000000000199
9859 239.70584146226923 -0.4000000000000199
9860 240.72586631955548 -0.4000000000000199
9861 241.74589117684172 -0.4000000000000199
9862 242.765916034128 -0.4000000000000199
9863 243.78594089141424 -0.4000000000000199
9864 244.8059657487005 -0.4000000000000199
9865 245.82599060598673 -0.4000000000000199
9866 246.84601546327298 -0.4000000000000199
9867 247.86604032055925 -0.4000000000000199
9868 248.8860651778455 -0.4000000000000199
9869 249.90609003513174 -0.4000000000000199
9870 250.926114892418 -0.4000000000000199
9871 251.94613974970426 -0.4000000000000199
9872 252.9661646069905 -0.4000000000000199
9873 253.98618946427675 -0.4000000000000199
9874 255.006214321563 -0.4000000000000199
9875 256.02623917884927 -0.4000000000000199
9876 257.04626403613554 -0.4000000000000199
9877 258.06628889342176 -0.4000000000000199
9878 259.08631375070803 -0.4000000000000199
9879 260.10633860799425 -0.4000000000000199
9880 261.1263634652805 -0.4000000000000199
9881 262.1463883225668 -0.4000000000000199
9882 263.166413179853 -0.4000000000000199
9883 264.1864380371393 -0.4000000000000199
9884 265.2064628944255 -0.4000000000000199
9885 266.2264877517118 -0.4000000000000199
9886 267.24651260899805 -0.4000000000000199
9887 268.26653746628426 -0.4000000000000199
9888 269.28656232357054 -0.4000000000000199
9889 270.3065871808568 -0.4000000000000199
9890 271.326612038143 -0.4000000000000199
9891 272.3466368954293 -0.4000000000000199
9892 273.3666617527156 -0.4000000000000199
9893 274.3866866100018 -0.4000000000000199
9894 275.40671146728806 -0.4000000000000199
9895 276.4267363245743 -0.4000000000000199
9896 277.44676118186055 -0.4000000000000199
9897 278.4667860391468 -0.4000000000000199
9898 279.48681089643304 -0.4000000000000199
9899 280.5068357537193 -0.4000000000000199
9900 281.52686061100553 -0.4000000000000199
9901 282.5468854682918 -0.4000000000000199
9902 283.5669103255781 -0.4000000000000199
9903 284.5869351828643 -0.4000000000000199
9904 285.60696004015057 -0.4000000000000199
9905 286.62698489743684 -0.4000000000000199
9906 287.64700975472306 -0.4000000000000199
9907 288.66703461200933 -0.4000000000000199
9908 289.6870594692956 -0.4000000000000199
9909 290.7070843265818 -0.4000000000000199
9910 291.7271091838681 -0.4000000000000199
9911 292.7471340411543 -0.4000000000000199
9912 293.7671588984406 -0.4000000000000199
9913 294.78718375572686 -0.4000000000000199
9914 295.8072086130131 -0.4000000000000199
9915 296.82723347029935 -0.4000000000000199
9916 297.84725832758556 -0.4000000000000199
9917 298.86728318487184 -0.4000000000000199
9918 299.8873080421581 -0.4000000000000199
9919 300.9073328994443 -0.4000000000000199
9920 301.9273577567306 -0.4000000000000199
9921 302.9473826140169 -0.4000000000000199
9922 303.9674074713031 -0.4000000000000199
9923 304.98743232858936 -0.4000000000000199
9924 306.00745718587564 -0.4000000000000199
9925 307.02748204316185 -0.4000000000000199
9926 308.0475069004481 -0.4000000000000199
9927 309.06753175773434 -0.4000000000000199
9928 310.0875566150206 -0.4000000000000199
9929 311.1075814723069 -0.4000000000000199
9930 312.1276063295931 -0.4000000000000199
9931 313.1476311868794 -0.4000000000000199
9932 314.1676560441656 -0.4000000000000199
9933 315.18768090145187 -0.4000000000000199
9934 316.20770575873814 -0.4000000000000199
9935 317.22773061602436 -0.4000000000000199
9936 318.24775547331063 -0.4000000000000199
9937 319.2677803305969 -0.4000000000000199
9938 320.2878051878831 -0.4000000000000199
9939 321.3078300451694 -0.4000000000000199
9940 322.32785490245567 -0.4000000000000199
9941 323.3478797597419 -0.4000000000000199
9942 324.36790461702816 -0.4000000000000199
9943 325.3879294743144 -0.4000000000000199
9944 326.40795433160065 -0.4000000000000199
9945 327.4279791888869 -0.4000000000000199
9946 328.44800404617314 -0.4000000000000199
9947 329.4680289034594 -0.4000000000000199
9948 330.48805376074563 -0.4000000000000199
9949 331.5080786180319 -0.4000000000000199
9950 332.5281034753182 -0.4000000000000199
9951 333.5481283326044 -0.4000000000000199
9952 334.56815318989067 -0.4000000000000199
9953 335.58817804717694 -0.4000000000000199
9954 336.60820290446316 -0.4000000000000199
9955 337.62822776174943 -0.4000000000000199
9956 338.6482526190357 -0.4000000000000199
9957 339.6682774763219 -0.4000000000000199
9958 340.6883023336082 -0.4000000000000199
9959 341.7083271908944 -0.4000000000000199
9960 342.7283520481807 -0.4000000000000199
9961 343.74837690546696 -0.4000000000000199
9962 344.7684017627532 -0.4000000000000199
9963 345.78842662003944 -0.4000000000000199
9964 346.80845147732566 -0.4000000000000199
9965 347.82847633461193 -0.4000000000000199
9966 348.8485011918982 -0.4000000000000199
9967 349.8685260491844 -0.4000000000000199
9968 350.8885509064707 -0.4000000000000199
9969 351.90857576375697 -0.4000000000000199
9970 352.9286006210432 -0.4000000000000199
9971 353.94862547832946 -0.4000000000000199
9972 354.96865033561573 -0.4000000000000199
9973 355.98867519290195 -0.4000000000000199
9974 357.0087000501882 -0.4000000000000199
9975 358.02872490747444 -0.4000000000000199
9976 1.020013982099288 0.2999999999999794
9977 2.040027964198576 0.2999999999999794
9978 3.060041946297864 0.2999999999999794
9979 4.080055928397152 0.2999999999999794
9980 5.1000699104964395 0.2999999999999794
